zero_index,gamma
5028,5473.925204188395
5029,5474.871452901582
5030,5475.749436824135
5031,5476.748893801355
5032,5477.671940618743
5033,5478.46343645782
5034,5479.396814759793
5035,5480.6548058014
5036,5480.956733202193
5037,5481.993734077744
5038,5483.06685168978
5039,5483.47314896839
5040,5485.379530334926
5041,5486.250958078564
5042,5487.158642325719
5043,5487.814448203134
5044,5488.239469786523
5045,5489.539886310044
5046,5490.606477202431
5047,5491.198488461752
5048,5492.137050601375
5049,5493.792469126766
5050,5494.038480583097
5051,5495.280875462483
5052,5496.089727275415
5053,5497.373490396219
5054,5498.174123945101
5055,5498.633565305236
5056,5499.612797508679
5057,5500.353983645933
5058,5501.331224223354
5059,5503.211694478848
5060,5503.522536239301
5061,5504.579491040507
5062,5505.571935828686
5063,5506.330011485514
5064,5506.908179898226
5065,5508.017009501103
5066,5509.291230676581
5067,5509.945930302348
5068,5510.544264813349
5069,5511.757773875191
5070,5513.109958056239
5071,5514.001848704366
5072,5514.844462098078
5073,5515.501482955429
5074,5516.629656666081
5075,5517.161633410805
5076,5517.948299556424
5077,5519.095837607023
5078,5520.215397938825
5079,5521.614204753151
5080,5522.249630994146
5081,5522.970046465706
5082,5523.601350977463
5083,5525.239782350291
5084,5525.717122329117
5085,5526.662765223688
5086,5527.355332468717
5087,5528.166412501773
5088,5529.660934020357
5089,5530.203159249182
5090,5531.929612602778
5091,5532.461117364644
5092,5533.275825277345
5093,5533.953358476204
5094,5534.810789007362
5095,5535.65686832453
5096,5536.899525056139
5097,5537.790908369012
5098,5538.740727318241
5099,5539.814585079016
5100,5540.694583143288
5101,5541.576351543938
5102,5542.764646056709
5103,5543.113256672816
5104,5544.515208608564
5105,5545.192999163182
5106,5545.667895222007
5107,5546.535304578455
5108,5548.523919661125
5109,5549.358839814484
5110,5549.834823142451
5111,5550.807899778993
5112,5551.92991174966
5113,5552.207947116761
5114,5553.659789785938
5115,5554.238599943797
5116,5555.402430795451
5117,5556.199245743835
5118,5557.363922456233
5119,5558.202004496688
5120,5559.248178602726
5121,5560.367211776969
5122,5561.310135213804
5123,5561.791548798034
5124,5562.26188444634
5125,5563.637870900841
5126,5564.430162550755
5127,5565.566217326974
5128,5566.912177257103
5129,5567.644318652245
5130,5568.798580122037
5131,5568.91293377042
5132,5570.00635617332
5133,5571.437867776981
5134,5572.175581208444
5135,5572.586024225677
5136,5573.899529405042
5137,5574.441283883401
5138,5576.064762432889
5139,5577.183679281272
5140,5577.672276828444
5141,5578.64464437375
5142,5579.495916492833
5143,5580.333270376429
5144,5581.025573783572
5145,5581.822277193784
5146,5583.389191418461
5147,5584.323740890818
5148,5585.244570955993
5149,5585.7087170082
5150,5587.160081274637
5151,5587.886525281241
5152,5588.751061185498
5153,5589.691727171092
5154,5590.385173138886
5155,5591.400963623906
5156,5591.925240792589
5157,5593.555617029215
5158,5594.574594282587
5159,5595.711374711911
5160,5596.227736682098
5161,5596.856616829599
5162,5597.841768955219
5163,5598.606006812811
5164,5600.162150309787
5165,5600.549747047586
5166,5601.300750966579
5167,5603.081362651793
5168,5603.564840050677
5169,5604.347254349504
5170,5605.644654187448
5171,5606.5425795459
5172,5607.273178719414
5173,5608.00540350311
5174,5608.695582163807
5175,5609.563895924982
5176,5611.146743753712
5177,5612.157114643562
5178,5613.121400281542
5179,5613.727896996746
5180,5614.492287916933
5181,5615.74102643799
5182,5616.254524796165
5183,5617.320271437551
5184,5618.289089574103
5185,5619.268082017288
5186,5619.902394519335
5187,5621.023391660969
5188,5622.488604142267
5189,5623.413625843149
5190,5623.777120106686
5191,5624.755579135303
5192,5625.592184743386
5193,5626.502242711871
5194,5627.213187208196
5195,5628.348462444159
5196,5629.890648797948
5197,5630.380502229838
5198,5631.520288039647
5199,5632.197465155438
5200,5632.847100005567
5201,5634.370016211937
5202,5635.016250807585
5203,5635.929470274486
5204,5636.236694481528
5205,5637.490237062517
5206,5638.788714457924
5207,5640.134252591616
5208,5640.385710966422
5209,5641.872250768496
5210,5642.463399097843
5211,5643.093319440582
5212,5643.663127487791
5213,5645.328117414939
5214,5645.769016095281
5215,5647.161576573469
5216,5647.857206976795
5217,5648.974462993071
5218,5649.800756925361
5219,5650.839075232865
5220,5651.883418462845
5221,5652.345479579189
5222,5653.407356205343
5223,5654.192151373509
5224,5655.000372762493
5225,5655.819252623684
5226,5657.866738715883
5227,5658.411247459897
5228,5658.921215888581
5229,5659.89441287266
5230,5660.630422802756
5231,5661.929696761166
5232,5662.457451148033
5233,5663.557248248999
5234,5664.336708256301
5235,5665.460459801875
5236,5666.472615778431
5237,5667.316170462719
5238,5668.525315609316
5239,5669.472767900277
5240,5669.97856381366
5241,5671.149659068225
5242,5671.479959154301
5243,5672.290954890887
5244,5673.937158397051
5245,5674.814995125538
5246,5675.707528740345
5247,5676.97253652276
5248,5677.385026082543
5249,5678.347908881797
5250,5679.113903984797
5251,5680.339045053084
5252,5681.241565137186
5253,5682.09916992471
5254,5682.288150146832
5255,5683.970509043295
5256,5685.123793484788
5257,5686.093541225543
5258,5687.024519731122
5259,5687.481856548012
5260,5688.363844470024
5261,5689.508631787299
5262,5689.952695061554
5263,5691.140945770717
5264,5692.205217958837
5265,5693.589608697249
5266,5694.311966528287
5267,5694.609217468297
5268,5696.031917372013
5269,5697.172049668291
5270,5697.902079625021
5271,5698.374747827997
5272,5699.37299319699
5273,5700.481014348117
5274,5700.983872395565
5275,5702.732811445348
5276,5703.616227811559
5277,5704.505840610416
5278,5705.177927107998
5279,5706.077414326694
5280,5706.596075748012
5281,5707.768652251342
5282,5709.039424443667
5283,5709.520369132194
5284,5710.601740934771
5285,5711.559224969285
5286,5712.815871228329
5287,5713.793844101057
5288,5714.099754695895
5289,5715.633644358692
5290,5716.333560485884
5291,5716.75027915226
5292,5717.771496602877
5293,5718.472339581721
5294,5720.363389999221
5295,5721.050534731966
5296,5721.964323486251
5297,5722.591357947803
5298,5723.779045993775
5299,5724.163357935446
5300,5725.671140915322
5301,5726.233386878947
5302,5726.988743535993
5303,5728.120700254257
5304,5729.15237685311
5305,5729.883193187213
5306,5731.347862115284
5307,5732.341189147186
5308,5732.882093179841
5309,5733.599967910078
5310,5734.289092686588
5311,5735.448992420156
5312,5736.325416947509
5313,5737.25526108092
5314,5738.609819841824
5315,5739.56963443232
5316,5740.311894799232
5317,5740.865372181462
5318,5742.146698513284
5319,5743.006062922093
5320,5743.891993555751
5321,5744.857530427187
5322,5745.316395042859
5323,5746.105037293987
5324,5747.944351267191
5325,5748.737621328773
5326,5749.840045598378
5327,5750.072418941115
5328,5751.510678657524
5329,5752.022580454237
5330,5752.725353414599
5331,5753.688438232309
5332,5755.267001495404
5333,5755.666768504416
5334,5756.764768471899
5335,5757.942007977971
5336,5758.475340726918
5337,5759.896683465309
5338,5760.64610794837
5339,5761.131645054406
5340,5762.451906741181
5341,5762.733907455104
5342,5763.832280946394
5343,5764.963556715088
5344,5766.305389090201
5345,5767.382918922686
5346,5767.985095806082
5347,5768.708111307267
5348,5769.217379489942
5349,5770.681886992373
5350,5771.717742972699
5351,5772.110310913593
5352,5773.085986223194
5353,5774.26914373622
5354,5775.404901666431
5355,5776.052509870958
5356,5777.400076385151
5357,5778.091121756384
5358,5779.005201100714
5359,5779.661555490874
5360,5780.378597203567
5361,5781.253921951079
5362,5782.400466794728
5363,5784.048432518077
5364,5784.468467315674
5365,5785.212894534429
5366,5786.493575401444
5367,5787.134878800051
5368,5787.969440944724
5369,5788.985799825035
5370,5789.95435132115
5371,5790.69226703069
5372,5791.546976217489
5373,5792.289593635211
5374,5794.301907788139
5375,5794.668781596151
5376,5795.563939737834
5377,5796.419040669174
5378,5797.217839236137
5379,5797.884282193431
5380,5798.939664254747
5381,5800.041030274365
5382,5800.719277320538
5383,5802.371718407208
5384,5802.781136074602
5385,5803.871206258076
5386,5804.409409031706
5387,5805.820188753749
5388,5806.79866100881
5389,5807.373949619648
5390,5807.786383388401
5391,5808.950049546975
5392,5810.033203191335
5393,5811.356821178596
5394,5812.204788290977
5395,5813.345051566532
5396,5813.946414929017
5397,5814.49932731538
5398,5815.624714249827
5399,5816.295670202823
5400,5817.687141955805
5401,5818.292158757077
5402,5819.263873660719
5403,5820.323072483646
5404,5821.199580317665
5405,5822.554932361926
5406,5823.160120590072
5407,5824.034446196029
5408,5824.644070750255
5409,5826.022417685478
5410,5826.437166473173
5411,5826.894313623183
5412,5828.890322956993
5413,5829.884397342049
5414,5830.591034346444
5415,5831.34861982856
5416,5832.010437995126
5417,5833.320748987737
5418,5834.000771326141
5419,5834.935242018622
5420,5835.952597527723
5421,5836.409775793467
5422,5837.69481693744
5423,5838.887811770639
5424,5839.657148889614
5425,5840.870745780096
5426,5841.77324469656
5427,5842.257347261062
5428,5843.004016163602
5429,5843.745504057076
5430,5845.043540778848
5431,5846.122346475741
5432,5846.858967153627
5433,5848.182987415376
5434,5848.99695834333
5435,5849.661517375551
5436,5850.489268138532
5437,5851.711059759896
5438,5852.668145588457
5439,5853.095554594939
5440,5854.191539972038
5441,5854.715491772939
5442,5856.094228893924
5443,5857.843809341439
5444,5858.083358309467
5445,5858.833953060092
5446,5859.861397251982
5447,5860.649382999764
5448,5861.434868985918
5449,5862.557428297673
5450,5863.094038513299
5451,5864.6567636064
5452,5865.522792510622
5453,5866.040235324606
5454,5867.20154698138
5455,5868.543660974698
5456,5868.986917034968
5457,5870.008991855741
5458,5870.718884647868
5459,5871.419724497564
5460,5872.40279485629
5461,5873.387593706415
5462,5874.881588208322
5463,5875.798358154291
5464,5876.374963621472
5465,5877.609748606667
5466,5877.933293919506
5467,5878.676214478655
5468,5880.463284726762
5469,5880.709560927623
5470,5881.825024120583
5471,5882.270516172438
5472,5884.032826244948
5473,5884.684250047966
5474,5885.744730540397
5475,5886.62119116503
5476,5887.48630038868
5477,5888.387576534157
5478,5888.845470521678
5479,5889.69829183479
5480,5890.842689357558
5481,5892.225848293509
5482,5893.121091670048
5483,5894.085613219851
5484,5894.544410863418
5485,5895.557133651974
5486,5896.814625874142
5487,5897.528508395182
5488,5898.045615592848
5489,5899.335294403184
5490,5900.02613076822
5491,5900.832883795791
5492,5902.160660214254
5493,5903.459104336166
5494,5904.359224850044
5495,5904.786649649028
5496,5905.377904296962
5497,5906.654294834346
5498,5907.30560448137
5499,5908.304130378035
5500,5909.432316004653
5501,5910.297428639245
5502,5911.489176576975
5503,5912.332412220925
5504,5912.935296612505
5505,5914.115666541657
5506,5915.019576754155
5507,5916.088332580689
5508,5916.441169128003
5509,5917.380890968155
5510,5917.975417960729
5511,5920.055550868998
5512,5920.538476511501
5513,5921.438418562954
5514,5922.552080087767
5515,5923.106480527552
5516,5924.023918205912
5517,5924.612567997043
5518,5925.982652112325
5519,5926.867806897632
5520,5927.479356433868
5521,5928.899161984586
5522,5929.345382897506
5523,5930.860362894446
5524,5931.570134864392
5525,5932.736065547426
5526,5933.033536559574
5527,5933.987898043517
5528,5934.829981307314
5529,5935.948347327594
5530,5936.465147329213
5531,5938.2876799882
5532,5939.265303266805
5533,5939.695838711386
5534,5940.379099853132
5535,5941.441894804406
5536,5942.467736153855
5537,5943.543979174503
5538,5944.130246624257
5539,5944.725413371058
5540,5946.143331990709
5541,5946.820062652997
5542,5948.301613869454
5543,5949.142426312636
5544,5949.777706351522
5545,5950.989084392994
5546,5951.430121674387
5547,5952.261902584638
5548,5952.902618768109
5549,5954.465995760656
5550,5955.342138476738
5551,5956.365914060979
5552,5957.027692949345
5553,5958.332640101386
5554,5958.866457495433
5555,5959.876516604981
5556,5960.740693076101
5557,5961.788662547501
5558,5962.574245885661
5559,5962.943559513111
5560,5964.14653345962
5561,5965.736509167637
5562,5966.619515143619
5563,5967.433133231372
5564,5968.178918743095
5565,5968.735878784985
5566,5969.779680206684
5567,5970.844216766736
5568,5971.604971542723
5569,5972.48536840506
5570,5973.620902248292
5571,5974.886211179462
5572,5975.356163229909
5573,5976.141901892541
5574,5978.026590419283
5575,5978.139309725794
5576,5978.832670352795
5577,5979.862288578086
5578,5980.59261333338
5579,5981.506260799349
5580,5982.914976763732
5581,5984.012615640011
5582,5984.792817506803
5583,5985.669034669888
5584,5986.419145205086
5585,5987.055919517706
5586,5988.313841463136
5587,5988.973948250782
5588,5990.294284873584
5589,5990.809755142915
5590,5991.472985430088
5591,5993.084653614646
5592,5994.057233174675
5593,5995.024532494483
5594,5995.40954065115
5595,5996.609465538453
5596,5997.392505688815
5597,5998.052919752657
5598,5998.734794943291
5599,6000.121020998375
5600,6001.495519089925
5601,6002.154589633411
5602,6002.914838345604
5603,6003.878519365178
5604,6004.591820724886
5605,6005.855784942331
5606,6006.67802861496
5607,6007.325565907606
5608,6007.97828745779
5609,6009.204540379586
5610,6010.190820410437
5611,6011.25302542847
5612,6012.651122635339
5613,6013.047245645552
5614,6014.042373169797
5615,6014.663869379403
5616,6015.161467300141
5617,6016.736803703803
5618,6017.530542899121
5619,6018.180474529549
5620,6019.650285835951
5621,6020.485477165468
5622,6021.078533684983
5623,6022.496991537045
5624,6022.866086750983
5625,6024.235928621514
5626,6024.765822154957
5627,6025.652989058804
5628,6026.3284293682
5629,6027.149989355025
5630,6029.083879336238
5631,6029.871336490613
5632,6030.366565545255
5633,6031.190552493813
5634,6032.274114806572
5635,6033.146731331339
5636,6033.644977208373
5637,6034.942132629866
5638,6035.78235760526
5639,6036.735104464168
5640,6037.621814970689
5641,6038.620819010121
5642,6039.780188462111
5643,6040.747929474348
5644,6041.398240993251
5645,6042.397652237239
5646,6042.668644064463
5647,6043.995010268979
5648,6044.552572123936
5649,6046.181521954206
5650,6046.796932396248
5651,6048.263607361397
5652,6048.952645864485
5653,6049.241142991616
5654,6050.246128122275
5655,6051.626971033906
5656,6052.43973929371
5657,6053.067413924324
5658,6053.778846036456
5659,6054.804164558045
5660,6056.260886232179
5661,6057.072842116194
5662,6058.000876270655
5663,6059.134493785757
5664,6059.466828728353
5665,6060.341627593011
5666,6061.493619822286
5667,6061.793911747671
5668,6063.25368720773
5669,6064.593399932609
5670,6065.104446594213
5671,6066.142573932622
5672,6066.82993437891
5673,6068.165352787179
5674,6068.884377847911
5675,6069.5697098815
5676,6070.45673094858
5677,6071.607124379687
5678,6071.987031737127
5679,6072.986930281585
5680,6074.835751881023
5681,6075.456209880473
5682,6076.319580410935
5683,6076.896595428757
5684,6077.923525597854
5685,6078.464257000358
5686,6079.725372514825
5687,6080.817594639935
5688,6081.177170652943
5689,6082.501083706978
5690,6083.644016757932
5691,6084.383007365663
5692,6085.230905162356
5693,6086.325556912573
5694,6087.278392364374
5695,6088.14476807152
5696,6088.537541404678
5697,6089.128616019714
5698,6090.717153107077
5699,6091.689881768498
5700,6093.192335325565
5701,6093.283426817675
5702,6094.550261329978
5703,6095.331193380003
5704,6095.911728318078
5705,6097.0967284894
5706,6098.071498010469
5707,6098.786888080899
5708,6099.667065247017
5709,6100.713939634763
5710,6101.542636010731
5711,6103.111062056345
5712,6103.890836007713
5713,6104.369986546028
5714,6105.080112318567
5715,6106.427937948078
5716,6106.698870787322
5717,6107.888398279542
5718,6108.683780716913
5719,6110.531011475982
5720,6110.830996154776
5721,6111.844532847507
5722,6112.464435384849
5723,6113.552617473988
5724,6114.76189175327
5725,6115.274791543812
5726,6116.167495930616
5727,6117.090753291098
5728,6117.552359427727
5729,6119.215997842412
5730,6120.28153469736
5731,6120.933301686411
5732,6122.094398758502
5733,6122.857424919648
5734,6123.356607972823
5735,6124.138883220781
5736,6125.172619880175
5737,6126.568586519307
5738,6127.130221394043
5739,6128.046863129757
5740,6129.268751548014
5741,6130.291606464612
5742,6130.686768649261
5743,6132.121687397097
5744,6132.762353486792
5745,6133.48989270421
5746,6134.455051667976
5747,6135.143074922053
5748,6135.892613200648
5749,6137.781389320135
5750,6138.445601390254
5751,6139.589346958783
5752,6139.813239833825
5753,6140.675863382834
5754,6141.872358756222
5755,6142.911451640285
5756,6143.356666103173
5757,6144.405867207809
5758,6145.50536404389
5759,6146.604329604663
5760,6147.070023447599
5761,6148.593113945619
5762,6149.398925230075
5763,6150.27537410434
5764,6150.879887870596
5765,6151.572502081301
5766,6152.585599027228
5767,6153.326365653244
5768,6154.805638423505
5769,6155.704809901587
5770,6156.737464494589
5771,6157.381128649896
5772,6158.39768617314
5773,6159.096947190148
5774,6159.829468995752
5775,6161.429368945598
5776,6161.827253696843
5777,6162.41556241244
5778,6163.378477444263
5779,6164.773220517611
5780,6166.200513434598
5781,6166.48304899403
5782,6167.464531359395
5783,6168.379809680248
5784,6169.394736467658
5785,6169.538152648447
5786,6170.820008109078
5787,6171.920474771523
5788,6172.839930458119
5789,6174.23506996236
5790,6174.747542413266
5791,6175.309013705465
5792,6176.744162202786
5793,6177.630404449608
5794,6178.410285632123
5795,6179.094486917629
5796,6179.764681614095
5797,6181.012825755287
5798,6181.678420746653
5799,6183.062480334704
5800,6184.336316582485
5801,6185.079974864199
5802,6185.46010370048
5803,6186.457283968078
5804,6187.126750723331
5805,6188.458683360365
5806,6189.118029681646
5807,6190.169795887313
5808,6190.926665971514
5809,6192.097286028823
5810,6193.133431144429
5811,6193.902824192949
5812,6194.965274092489
5813,6195.672078990459
5814,6196.66475212584
5815,6197.387063257131
5816,6198.065389560702
5817,6198.652216561332
5818,6200.674034464229
5819,6201.593088508775
5820,6201.832569639442
5821,6203.190910737263
5822,6203.867876241961
5823,6204.585656186864
5824,6205.731342331216
5825,6206.513025685398
5826,6207.35367736698
5827,6208.562086127368
5828,6208.813972410796
5829,6210.470030162986
5830,6211.207816547218
5831,6212.549686057961
5832,6213.187976900496
5833,6213.799999957365
5834,6214.501304729582
5835,6215.400957016767
5836,6216.66829216245
5837,6217.188858908832
5838,6218.517119863553
5839,6219.844220203324
5840,6220.276866168369
5841,6221.350127562686
5842,6221.641300960962
5843,6223.447708927404
5844,6223.854786959722
5845,6224.732447312544
5846,6225.470678081455
5847,6226.232883566195
5848,6227.450045327269
5849,6228.832840927518
5850,6229.761584418354
5851,6230.323749796147
5852,6231.186984214131
5853,6232.234236964411
5854,6232.811490700788
5855,6233.436150635203
5856,6234.905356027901
5857,6235.691811528844
5858,6236.871797213751
5859,6237.401188051517
5860,6238.507790150083
5861,6239.720298749181
5862,6240.518432488212
5863,6240.987478337608
5864,6242.263742648333
5865,6242.916128110376
5866,6243.536571206049
5867,6244.467501007129
5868,6245.8463537928
5869,6247.220803894968
5870,6247.765900412641
5871,6248.617590056635
5872,6249.223567202485
5873,6250.125998032669
5874,6251.160830038509
5875,6252.33772168116
5876,6252.960641623911
5877,6253.37269943302
5878,6255.212382593088
5879,6255.709995714934
5880,6256.737988103593
5881,6257.821913767864
5882,6258.863142201866
5883,6259.511130503409
5884,6259.969134480433
5885,6260.941865601983
5886,6261.776846422374
5887,6263.065904931718
5888,6264.199277451356
5889,6265.060898277043
5890,6265.972125306059
5891,6266.645735922496
5892,6267.560486576163
5893,6268.625266754631
5894,6269.267355566475
5895,6270.349148874557
5896,6271.148771757298
5897,6271.96436339598
5898,6272.586182980715
5899,6274.619334058124
5900,6275.133981984457
5901,6275.846693888325
5902,6276.916164708128
5903,6277.229194882687
5904,6278.607595708887
5905,6279.122462096047
5906,6279.993148665392
5907,6281.40604796654
5908,6282.275812909987
5909,6283.220407901684
5910,6284.054280278041
5911,6284.788411119037
5912,6285.89907066299
5913,6287.173743024367
5914,6287.425952940817
5915,6288.21124540933
5916,6289.11483189308
5917,6290.037006599122
5918,6291.54965202456
5919,6292.329914868598
5920,6293.297335719867
5921,6294.349329653984
5922,6295.006181305975
5923,6295.22156885719
5924,6296.546591927772
5925,6297.771255864573
5926,6298.458690160452
5927,6299.172745574499
5928,6300.374887380823
5929,6301.383220877713
5930,6302.230259739777
5931,6303.490771613428
5932,6303.949179388616
5933,6304.900391851709
5934,6305.747858386109
5935,6306.557291346391
5936,6307.144720875523
5937,6308.253824515858
5938,6309.939810025128
5939,6310.837756045103
5940,6311.201065750283
5941,6311.879397195401
5942,6313.321021466825
5943,6313.825911946271
5944,6315.031008723215
5945,6315.483979856274
5946,6316.769600866339
5947,6317.255760098617
5948,6318.603143126996
5949,6319.382478611862
5950,6320.918880337807
5951,6321.415499802147
5952,6322.11818669431
5953,6323.182594444867
5954,6323.689061223948
5955,6324.348503493782
5956,6325.991157331887
5957,6326.550698605975
5958,6327.709329596058
5959,6328.768971501924
5960,6329.665095498507
5961,6330.240406355495
5962,6331.10842475527
5963,6332.346151108676
5964,6333.196346147333
5965,6333.916050927503
5966,6334.410684881734
5967,6335.356899771551
5968,6337.04424881012
5969,6337.82203819845
5970,6339.041957468345
5971,6339.248808949112
5972,6340.44143965544
5973,6341.029239095866
5974,6341.954159169849
5975,6343.025918905335
5976,6343.639577676625
5977,6345.124572354928
5978,6345.812781595794
5979,6346.708588292488
5980,6347.51277483941
5981,6348.864774975659
5982,6349.694650324658
5983,6350.349366018132
5984,6350.797904043086
5985,6352.124095646808
5986,6352.824041916449
5987,6353.487236191205
5988,6355.408107878889
5989,6355.930130900406
5990,6356.984106932883
5991,6357.606857658451
5992,6358.315701847618
5993,6359.169623810262
5994,6360.503448520768
5995,6361.108114371222
5996,6362.082499057126
5997,6362.685361830653
5998,6363.90083954803
5999,6365.283583744359
6000,6365.852321021016
6001,6366.671353345362
6002,6367.958813533011
6003,6368.438094219749
6004,6369.245882999161
6005,6369.770229023833
6006,6370.89805044791
6007,6372.415682393792
6008,6373.173152452142
6009,6374.053534358556
6010,6375.032404908861
6011,6375.599195635544
6012,6376.764549170064
6013,6377.511439944205
6014,6378.55014573008
6015,6379.246624188776
6016,6379.959409795566
6017,6381.143665232174
6018,6381.84803906153
6019,6383.410238912059
6020,6384.459219016483
6021,6384.920488511159
6022,6385.578203508127
6023,6386.357077118737
6024,6387.528294105804
6025,6388.197850516723
6026,6389.360853368252
6027,6390.006152212629
6028,6391.686645483917
6029,6392.187328677613
6030,6392.718575157854
6031,6394.06507388554
6032,6395.031740700799
6033,6395.66886960756
6034,6396.729259797335
6035,6397.361130692522
6036,6397.786081170898
6037,6399.176640347317
6038,6400.746238657757
6039,6401.323625925221
6040,6402.175290622142
6041,6403.110886587122
6042,6403.861397515235
6043,6404.767039730847
6044,6405.178961948583
6045,6406.74828385948
6046,6407.612952818618
6047,6408.077160917846
6048,6409.279021189901
6049,6410.353801335845
6050,6411.384469328819
6051,6412.247558440064
6052,6413.040420058799
6053,6413.833451375058
6054,6414.570290068342
6055,6415.462076135825
6056,6416.175908960685
6057,6417.378052856021
6058,6418.79259964324
6059,6419.692022861102
6060,6420.182578627689
6061,6421.255935827849
6062,6421.49122864431
6063,6423.414486176733
6064,6423.764508953826
6065,6424.401461601266
6066,6425.399747335206
6067,6426.480014181577
6068,6427.401528361022
6069,6428.587583738728
6070,6429.468848692723
6071,6430.694571981499
6072,6430.91818613359
6073,6431.981683244147
6074,6432.433303080168
6075,6433.622387485793
6076,6434.51494402442
6077,6435.774652679148
6078,6436.905185937715
6079,6437.123406603308
6080,6438.740481004521
6081,6439.140618634674
6082,6440.125226420811
6083,6441.140573842964
6084,6441.894099406383
6085,6442.897533673154
6086,6443.565266180877
6087,6443.97837208709
6088,6445.971515283607
6089,6447.022174123042
6090,6447.474618171751
6091,6448.246132866306
6092,6449.332054723969
6093,6449.896208786239
6094,6450.7704490314
6095,6451.965072774468
6096,6452.616809388042
6097,6453.681785667651
6098,6454.861307375189
6099,6455.690820622388
6100,6456.24375846824
6101,6457.653867882111
6102,6458.658611072353
6103,6459.067827430397
6104,6459.952831320827
6105,6460.534639476213
6106,6461.614784191277
6107,6462.852814105799
6108,6463.724097145994
6109,6465.143720813164
6110,6465.743873966866
6111,6466.295733700455
6112,6467.193447823704
6113,6468.092790956413
6114,6469.131125190511
6115,6470.19735732795
6116,6470.70107781666
6117,6471.560457479093
6118,6472.780201590247
6119,6473.798648696707
6120,6475.021493493021
6121,6475.727754605962
6122,6476.113123922475
6123,6477.481705763071
6124,6478.027176624624
6125,6478.831342932715
6126,6479.431139218033
6127,6481.273679157493
6128,6482.002790371316
6129,6483.006704609865
6130,6483.450189794246
6131,6484.519323277324
6132,6485.713209326579
6133,6486.163374261584
6134,6487.445215262415
6135,6487.830216813243
6136,6488.926620780882
6137,6489.622575931016
6138,6490.906097872483
6139,6492.190210433449
6140,6492.813486515119
6141,6494.004710693342
6142,6494.622125318581
6143,6494.866454095705
6144,6496.00797472486
6145,6497.279308277571
6146,6498.038769460494
6147,6498.834863257907
6148,6500.031689480679
6149,6501.207453991779
6150,6501.665184352134
6151,6502.566972220886
6152,6503.701543493513
6153,6504.732509796227
6154,6505.408729994136
6155,6505.667900631899
6156,6507.137020076432
6157,6507.477752627869
6158,6509.6182528023
6159,6510.058208138935
6160,6510.892054060109
6161,6511.726223192473
6162,6512.566938401199
6163,6513.360945148273
6164,6514.382624269534
6165,6515.052647859496
6166,6516.171290289174
6167,6517.240330844651
6168,6517.8613878469
6169,6518.808197450837
6170,6520.32049265101
6171,6520.909964939856
6172,6521.788872386337
6173,6522.371597080945
6174,6523.377319126223
6175,6524.08912305296
6176,6524.898764044252
6177,6526.082562690724
6178,6527.431766363991
6179,6528.187904465221
6180,6529.103609831716
6181,6529.761023940342
6182,6530.427671755762
6183,6531.59870750185
6184,6532.693567137797
6185,6533.491429406025
6186,6533.871387072466
6187,6534.762937012055
6188,6536.470053698349
6189,6537.054650213739
6190,6538.142600402398
6191,6539.169984547961
6192,6539.7249609849
6193,6540.638906760217
6194,6541.35465915519
6195,6541.862394583091
6196,6543.517657049525
6197,6544.117508866736
6198,6545.406761305511
6199,6546.203853143527
6200,6546.926187186617
6201,6547.849360757134
6202,6549.129863100257
6203,6549.691789353556
6204,6550.283449195845
6205,6551.606750606023
6206,6552.137913651266
6207,6552.822686785685
6208,6554.188696830806
6209,6555.776866674193
6210,6556.29016415758
6211,6556.932787603162
6212,6557.550866183959
6213,6558.710265696091
6214,6559.459473093714
6215,6560.485236248463
6216,6561.246375942035
6217,6562.260958255343
6218,6563.36942199566
6219,6564.166004197383
6220,6565.225896725427
6221,6565.916463678862
6222,6567.222123704219
6223,6567.810942958574
6224,6568.585110673606
6225,6569.319354206835
6226,6569.866289055122
6227,6571.349397080133
6228,6572.768540538469
6229,6573.166263739422
6230,6574.230084645373
6231,6575.279364268425
6232,6575.921041736287
6233,6576.29000773286
6234,6577.842444727396
6235,6578.668340544978
6236,6579.281726766581
6237,6580.253132475484
6238,6581.106726792464
6239,6582.366235017423
6240,6583.647989893461
6241,6584.025065236706
6242,6585.152149259118
6243,6585.766065749252
6244,6586.365117607649
6245,6587.679935019046
6246,6588.133534514996
6247,6589.210210194638
6248,6590.863205277398
6249,6591.491048592959
6250,6592.144011228694
6251,6592.845950010056
6252,6594.035062429383
6253,6595.182141381579
6254,6595.672779583989
6255,6596.500204522654
6256,6597.265170319666
6257,6598.340695483693
6258,6599.176046768408
6259,6600.75378045466
6260,6601.347457984376
6261,6602.390527988638
6262,6602.977753481655
6263,6603.897138837149
6264,6604.427167138999
6265,6605.399554340271
6266,6606.694580788018
6267,6607.765474189116
6268,6607.967781789133
6269,6609.741917966225
6270,6610.094415677296
6271,6611.386797395996
6272,6612.007975267011
6273,6612.907977501809
6274,6614.103829390388
6275,6614.525354351746
6276,6615.245604673416
6277,6616.001321093094
6278,6617.82312034163
6279,6618.582598754258
6280,6619.598203880316
6281,6620.243653081774
6282,6620.801846220444
6283,6621.897593444353
6284,6622.896150263723
6285,6623.574968353804
6286,6624.663719462919
6287,6625.250125790559
6288,6626.636287300496
6289,6627.460241761982
6290,6628.06183665256
6291,6629.891281103424
6292,6630.110418429954
6293,6631.038268216506
6294,6631.547698183339
6295,6632.548656711798
6296,6633.484002020728
6297,6634.352598134559
6298,6635.696775490742
